Id,SalePrice
1808,127051.44410736545
1809,106737.79345587717
1810,140137.16503442512
1811,104008.60267726837
1812,90002.30146201683
1813,124942.06483818819
1814,97386.88904635257
1815,53027.570830317134
1816,72475.1292257777
1817,124449.4170829612
1818,139940.77868041617
1819,123724.0839152532
1820,50617.43810779268
1821,120289.10866638151
1822,169188.721434405
1823,36285.91935701232
1824,121896.11227119406
1825,130047.0086504615
1826,88571.50295965337
1827,114811.42443440485
1828,130519.20106937092
1829,169372.3156628877
1830,153061.89930590638
1831,162613.5405946028
1832,139174.07158774548
1833,142420.82143254523
1834,125400.01103045522
1835,145044.1977027067
1836,139518.050961314
1837,65915.13291307725
1838,112861.86653171947
1839,96864.89561088022
1840,135868.7328119208
1841,141044.1327034155
1842,93099.8536230502
1843,123413.9967136765
1844,137023.64193941702
1845,145525.31418893873
1846,143846.92684770812
1847,169480.7444272636
1848,41509.67631146814
1849,124047.57277646285
1850,115814.95310746614
1851,133653.76420769733
1852,115443.2009111401
1853,137599.80184533534
1854,168677.11266386093
1855,160871.8123034247
1856,216730.6589248607
1857,152149.93699697964
1858,191051.79403587582
1859,155069.00715311535
1860,162364.0368618715
1861,153758.44657222953
1862,308978.2205906362
1863,308978.2205906362
1864,308978.2205906362
1865,305392.83117191854
1866,310776.13775850774
1867,249513.33211804208
1868,262541.3560119743
1869,201632.20031138518
1870,231772.3918694872
1871,249893.6690605075
1872,185873.22541159496
1873,217294.0372738503
1874,141199.49621584298
1875,208519.02124812972
1876,204965.49515388944
1877,209596.3921049391
1878,213470.43380978424
1879,120733.24316651866
1880,139399.67437969884
1881,240441.95561000318
1882,256041.99835253385
1883,208777.5633545414
1884,218797.59014238327
1885,227615.76536043713
1886,257326.91209712275
1887,204297.0149901299
1888,259213.1206462993
1889,183009.23416808902
1890,126468.87179532801
1891,164776.38081945086
1892,101291.17460314644
1893,128410.49944428257
1894,151280.65021249565
1895,146622.45908622033
1896,110099.02503931406
1897,109737.39102956376
1898,102407.15340088624
1899,141580.89464154234
1900,118086.86129301708
1901,144405.40669688766
1902,135791.6263677105
1903,205693.2045513922
1904,117349.93747991003
1905,178914.29939508537
1906,158654.60206382268
1907,188515.74496700527
1908,137547.63936757663
1909,154896.51923791578
1910,149609.8508706128
1911,199189.94345852334
1912,264000.14599563833
1913,178503.05167835183
1914,58233.963888288985
1915,245576.85989064685
1916,52566.62244449086
1917,264713.63243319775
1918,122909.33270788434
1919,162934.6576821743
1920,205741.42443822796
1921,340565.9609671704
1922,304226.9121527327
1923,223711.77294209463
1924,205259.4697257205
1925,228251.2813108866
1926,331315.6591469741
1927,120615.41557376483
1928,180148.37053010456
1929,106436.63377604396
1930,135560.34623413265
1931,147025.24942434576
1932,162737.66588931033
1933,166613.36031334996
1934,195292.13100746053
1935,179339.26537020996
1936,195700.66412792052
1937,195475.6342648836
1938,192398.58369307476
1939,240257.3123255593
1940,203105.38085851385
1941,197458.78234506812
1942,193055.8790777185
1943,205283.5050322598
1944,295107.0651325263
1945,320975.64323879575
1946,168595.39393122654
1947,291861.0017754876
1948,164371.59515163765
1949,218377.69230087203
1950,178953.6662229585
1951,240987.80998005578
1952,218831.9409041002
1953,163484.1639975673
1954,210806.8433501066
1955,147056.16915930435
1956,300281.596535845
1957,182800.2344551059
1958,280605.11395610817
1959,182774.82667249173
1960,114756.15817728938
1961,128461.88434049144
1962,110973.47286026174
1963,110124.38404252654
1964,129509.58859530145
1965,166064.97503532705
1966,156864.30737751105
1967,258115.02455420996
1968,330161.0167822604
1969,328994.4146284718
1970,369077.6186581097
1971,491546.49192557175
1972,333124.8916181229
1973,268042.71619393985
1974,284592.22356763267
1975,479964.7788554771
1976,255232.17217556664
1977,309225.1563996613
1978,320777.6175206907
1979,322693.1246550857
1980,206504.09033741028
1981,316999.7318337692
1982,220573.0785807659
1983,220573.0785807659
1984,202505.9783561479
1985,228405.0577049848
1986,235948.95531965463
1987,196278.6658414565
1988,192182.9037617621
1989,208944.05194801916
1990,224129.57217481357
1991,207710.0641250236
1992,220785.99809085732
1993,187994.86299646454
1994,244927.8341218725
1995,202121.12586133328
1996,254761.74215477053
1997,323179.97659961955
1998,285063.56362507597
1999,232340.70434709627
2000,288792.33252839145
2001,251559.65657397523
2002,242082.44589968064
2003,266638.72017203557
2004,256949.8170329927
2005,230355.46619445513
2006,223699.23920683144
2007,264581.34857003833
2008,196290.48676812465
2009,202432.9195304507
2010,206528.33493652797
2011,151089.77563944968
2012,191207.44203384442
2013,188596.29967834422
2014,194938.0689467603
2015,198473.39054479325
2016,199468.5815470538
2017,200870.14366743775
2018,114380.33332637246
2019,122999.52697198134
2020,110833.02796007557
2021,104432.14253279037
2022,179941.43456038443
2023,175749.08026697533
2024,250669.3043546833
2025,343169.8143000528
2026,195748.25669895805
2027,170342.9207102616
2028,190595.42998935975
2029,188484.81570340425
2030,279388.5298683509
2031,253605.83289046912
2032,262642.10619463975
2033,272824.90366906393
2034,184414.0222882173
2035,212008.7257170746
2036,216843.21022468797
2037,218434.84775791262
2038,413427.4793328008
2039,202043.70623384693
2040,334032.2970034233
2041,229875.69771870336
2042,216692.205909564
2043,175447.28570186882
2044,200546.3945373936
2045,195212.81751994175
2046,186455.46138338026
2047,155095.0320102945
2048,145743.27780395528
2049,194994.32514787163
2050,179114.89961987876
2051,87266.47568658995
2052,140696.39364976896
2053,140564.10781701014
2054,75651.83301679412
2055,166849.5813012621
2056,139429.60833879324
2057,110200.32782623929
2058,209116.20765741298
2059,125202.90568969272
2060,161489.2896100507
2061,173879.37154008474
2062,119266.01379035854
2063,92804.82813556374
2064,137053.94352585488
2065,121101.06460801633
2066,176873.61871388002
2067,143807.65855731428
2068,196160.167240856
2069,71977.65915445003
2070,96064.3032199025
2071,96882.6830399788
2072,167528.12007266414
2073,137757.25769003356
2074,180981.22343963291
2075,136422.8429650202
2076,112474.92706514563
2077,133533.2105208846
2078,117096.0128763375
2079,134365.02565996605
2080,107628.64641003177
2081,121212.20153269157
2082,163092.8218214412
2083,158369.5077841912
2084,93557.18116525924
2085,125406.24478925932
2086,144997.50504438905
2087,157643.7326697014
2088,122421.34860571873
2089,73391.55142790168
2090,133965.42997341542
2091,118344.3852183119
2092,164267.0895449443
2093,131291.0794088636
2094,107318.98485477008
2095,140470.71187858132
2096,70202.00517114888
2097,78694.35991386307
2098,162163.9669017911
2099,52762.304138485684
2100,126664.11437520229
2101,154973.21288269633
2102,121103.81672050692
2103,91880.54342106667
2104,189216.97217006685
2105,112340.00119407878
2106,105471.6484311422
2107,217192.22478147288
2108,110983.97805543165
2109,134352.33767583486
2110,118924.50250629472
2111,139990.25076405125
2112,140237.92967729247
2113,128722.02632203358
2114,112514.15307734952
2115,156232.8705031437
2116,130405.2451371353
2117,145722.28279943907
2118,114242.16589805877
2119,97461.5700266971
2120,112740.073580792
2121,178680
2122,94109.90283234522
2123,87682.67084333427
2124,181101.1529840552
2125,163725.2104487753
2126,169029.33011747812
2127,165609.34415420366
2128,118126.61782922168
2129,96511.78798094539
2130,131240.30390308631
2131,183291.85412523898
2132,133454.4889998679
2133,135521.69412965878
2134,102979.92232297543
2135,97279.0356633485
2136,79238.41042688978
2137,126676.94037791312
2138,136968.32775886456
2139,153595.56119743778
2140,135181.0178133447
2141,136883.6580127068
2142,125154.93010255336
2143,159680.43234322415
2144,124988.76909176564
2145,130012.92305866588
2146,139929.52018375177
2147,173067.20021646848
2148,154244.12739408488
2149,147232.66420836822
2150,197443.33069789832
2151,103801.17502700203
2152,152847.4405775312
2153,151960.04632414816
2154,97384.17707979312
2155,138148.7200608956
2156,266878.9604576344
2157,218075.68943163022
2158,228201.14757422922
2159,219063.23958492166
2160,186842.16331531497
2161,260850.77702244505
2162,356752.76849651325
2163,314239.6510792719
2164,239473.57386549684
2165,180051.3309748739
2166,158436.52748166243
2167,204379.91658007642
2168,202302.01020530766
2169,201448.89219078043
2170,215363.41553923467
2171,152872.49606802897
2172,149433.37668009405
2173,184654.91697398695
2174,243696.89052520003
2175,307562.5304617694
2176,271035.4152762853
2177,250741.8123645416
2178,224112.61170758112
2179,157165.37374356686
2180,250971.9130295684
2181,212121.32553550348
2182,241770.9124581645
2183,207471.5518886846
2184,125880.97149380193
2185,133255.9095114937
2186,156520.43044205965
2187,154487.40576857943
2188,169945.70094991155
2189,290507.3792032373
2190,76661.71296325761
2191,76661.71296325761
2192,73030.84179130624
2193,98889.37125594691
2194,88990.86913673041
2195,100230.0451192647
2196,105852.89630898276
2197,133024.03081967708
2198,130872.29595723278
2199,165049.77717979052
2200,104328.65624288637
2201,134403.60956247454
2202,159877.62507631
2203,140037.1861946311
2204,170505.2320654306
2205,117236.55913509066
2206,115071.72149478568
2207,176728.83054917876
2208,212163.07648154843
2209,201445.79607916303
2210,137547.63936757663
2211,110722.1714231295
2212,124523.1969201317
2213,84044.19739069365
2214,146726.08333649242
2215,99881.99164278305
2216,168049.44504939762
2217,83219.37999258227
2218,81120.4793555347
2219,95711.32624465793
2220,71997.37817385128
2221,245576.85989064685
2222,228011.9067805402
2223,267189.9496005951
2224,228534.06422646868
2225,168144.11216940425
2226,212888.06477294624
2227,196254.1492560923
2228,253532.63745157424
2229,233136.68259695973
2230,177634.26853844343
2231,223679.33153672048
2232,198066.3701729361
2233,175705.62372251262
2234,225522.96700943034
2235,221710.12434787131
2236,256621.2075150483
2237,288525.80997558474
2238,232719.26145567306
2239,143897.13745240076
2240,179491.19419118314
2241,166870.79636613338
2242,146448.91944201937
2243,141925.68014841664
2244,124024.99997112702
2245,107993.50007613456
2246,132119.91648640519
2247,115014.69977894978
2248,117434.64257006151
2249,129122.48089810584
2250,140989.31235841915
2251,123453.76957935923
2252,190409.71772878215
2253,169329.1154957968
2254,184769.43221865158
2255,203049.70077256204
2256,190069.9848686306
2257,236834.75397282012
2258,180540.92277917214
2259,193365.96043722634
2260,150473.8000937809
2261,191032.66649510252
2262,204596.1925207851
2263,296892.1028901417
2264,368264.16914071044
2265,192118.16594131757
2266,282887.5571429938
2267,293754.11195346114
2268,438955.03163397464
2269,176328.69060554483
2270,183924.68255881415
2271,208134.71600262192
2272,200251.02364537795
2273,166898.28477442628
2274,184421.48865022272
2275,169433.7492713515
2276,176076.00342802523
2277,194724.5271011673
2278,171087.6613959194
2279,128618.62606707042
2280,106139.61265658437
2281,195156.9847742087
2282,193787.6697032592
2283,117908.58514586343
2284,128944.03703205225
2285,140616.34885613705
2286,117259.20613936424
2287,316870.47143943375
2288,266991.46950775996
2289,302555.2539630058
2290,367286.0966102994
2291,297642.39112370263
2292,444223.5514800492
2293,378901.1717762757
2294,365201.98230917484
2295,467622.2750302349
2296,272562.1988185768
2297,268048.13275685575
2298,315875.89049865183
2299,334421.42138056323
2300,290814.72984504903
2301,251754.4196219644
2302,244658.37001729524
2303,250703.13665548596
2304,263213.55289147026
2305,196092.34009429667
2306,196092.34009429667
2307,201066.43549108782
2308,237707.6599521527
2309,279136.91267713037
2310,218640.29426445343
2311,207956.17311990765
2312,192984.68331396228
2313,193919.59820614682
2314,191462.83572858284
2315,191238.1359998568
2316,221550.3648061036
2317,197641.42255573778
2318,192973.77997304572
2319,195132.32230996675
2320,198886.0268152898
2321,251029.47064823244
2322,199829.20738828238
2323,178910.0570459288
2324,180140.7304588605
2325,220101.6705499197
2326,180435.48520366827
2327,222046.66218595274
2328,224017.9964755761
2329,201922.7639560332
2330,199699.31830582264
2331,308712.2661199263
2332,369209.5925615844
2333,300410.850322443
2334,265342.8389058367
2335,249168.4808883125
2336,294446.1491687617
2337,208368.07115277374
2338,254798.96095634936
2339,235816.32160870507
2340,440062.24025401165
2341,221549.42395427014
2342,235532.1456952731
2343,218187.99918383118
2344,247212.45194725157
2345,262994.9767124622
2346,220650.00534143997
2347,205140.88397413216
2348,233120.32758558507
2349,194809.74289183549
2350,256838.14186027457
2351,240810.4899237663
2352,265804.79950096615
2353,270537.1435687562
2354,145721.245211196
2355,154309.16047548634
2356,175140.64789299216
2357,216635.20199748856
2358,203582.0960479784
2359,136338.99984679936
2360,118806.43367947868
2361,140505.29771787283
2362,252219.46839853036
2363,145351.12585444452
2364,162285.9503238193
2365,221418.80248609497
2366,204505.56835646386
2367,237800.27779844738
2368,206550.21100322308
2369,237816.60928964175
2370,185853.7715069485
2371,190986.4846496116
2372,200660.7163841733
2373,248720.32972313528
2374,265822.74487547536
2375,222985.0544398143
2376,259364.916288201
2377,293816.73526807764
2378,146200.90258043108
2379,220343.05597803238
2380,144303.19583508378
2381,163655.18701119316
2382,193898.8831047514
2383,215133.6854424475
2384,228700.43903043782
2385,145210.88820652603
2386,122027.6252996938
2387,135741.78888652154
2388,140303.71347595967
2389,128935.36816192474
2390,139212.4083279631
2391,128261.15515779119
2392,104371.92377798024
2393,158938.46390892452
2394,140133.81830151836
2395,209242.2220485793
2396,143878.3463939913
2397,198307.19830818873
2398,128452.48371291377
2399,57096.85587251887
2400,48936.01941668056
2401,114047.54869266978
2402,119669.47959508983
2403,200851.15575588192
2404,147341.4729515853
2405,153472.696538978
2406,125819.84724504672
2407,110426.34976094251
2408,137337.57429850168
2409,125097.32126460978
2410,185819.00046445968
2411,104145.90184327726
2412,146968.27016565553
2413,126820.79165208316
2414,136566.27760452137
2415,175123.23631271033
2416,121302.9142159881
2417,112541.91804298354
2418,124251.63556731801
2419,142396.98863093738
2420,102649.7676687428
2421,147468.55283267496
2422,100066.26093449407
2423,114919.97476018095
2424,175655.42600651074
2425,266140.01626029843
2426,148084.8559057052
2427,108475.93315155352
2428,168474.5702741957
2429,105470.18399849108
2430,117982.91039371793
2431,115673.51777729188
2432,135010.9177725475
2433,125554.58496774892
2434,133221.6770793685
2435,144413.39172214843
2436,86210.10651622787
2437,103583.05371505517
2438,108618.74201313603
2439,119435.07584044838
2440,126490.37161742052
2441,95053.51174090384
2442,107299.08594393528
2443,117629.92589707742
2444,126699.41949749846
2445,80061.98126501343
2446,146972.62878838266
2447,184944.20668789433
2448,125717.45807083134
2449,107495.16723076528
2450,159055.95976197466
2451,131560.11275225846
2452,193634.24102409254
2453,83786.7809157673
2454,125854.97844206063
2455,111036.22112515729
2456,125984.50693850649
2457,128700.30854834181
2458,103704.22972613285
2459,90558.15537610359
2460,137527.6553858535
2461,110572.80904057978
2462,137625.16120980095
2463,121349.25312761492
2464,185523.51527328682
2465,125676.89636235265
2466,123398.91726740006
2467,148065.25146087428
2468,84295.54252025063
2469,95509.8200301552
2470,202204.18567153905
2471,187881.11443847007
2472,178172.96388564975
2473,139974.93870199006
2474,108137.31638212084
2475,208096.78843906976
2476,120925.21611503835
2477,113897.38874614394
2478,177566.70771884697
2479,133467.9550607426
2480,150818.24526911764
2481,121570.08881658307
2482,134830.9835033363
2483,110923.3953462155
2484,131614.75467532556
2485,110958.68530342869
2486,156204.93420589453
2487,215598.32733815617
2488,137330.45851868132
2489,162416.55623300452
2490,143254.27061830708
2491,95673.74173772027
2492,188313.491734849
2493,150891.26976485143
2494,163685.72899068947
2495,104672.58860772086
2496,236363.3011753997
2497,144051.08662805654
2498,100186.69844411436
2499,99855.69026577656
2500,136687.88435592366
2501,133870.03671440345
2502,153019.08343504873
2503,110305.82982360771
2504,200790.52868967474
2505,217316.2700939691
2506,263648.5890249061
2507,303965.5786239072
2508,263648.5890249061
2509,239021.06190093196
2510,232974.33689607176
2511,198903.19180987345
2512,216697.76355648067
2513,207583.43098679898
2514,209775.47741101164
2515,161089.37835995096
2516,174470.47946951678
2517,141199.49621584298
2518,151768.14397559068
2519,218499.73221342027
2520,207721.68576157282
2521,206150.44565615902
2522,217565.3404800502
2523,132796.27885854128
2524,145821.17786603962
2525,145250.51862682385
2526,148147.09707748977
2527,119160.90406078052
2528,132751.80364385425
2529,141646.53268193355
2530,133030.33193559863
2531,227626.5327723688
2532,224939.13347804712
2533,209558.58042131976
2534,230269.50669431154
2535,281326.06534432684
2536,223197.95654513844
2537,214546.55526667304
2538,196509.47241702705
2539,191340.5651733908
2540,199262.6734305341
2541,196482.5849106841
2542,191469.0586519134
2543,113797.41227988034
2544,139499.69820856847
2545,128151.0893263465
2546,147245.89203551548
2547,147679.82350255537
2548,191259.25593337897
2549,183938.49873961485
2550,700750.9597116775
2551,164335.82512217553
2552,127057.12348500028
2553,76661.71296325761
2554,101963.25042687054
2555,97678.4126082101
2556,88941.44761798154
2557,114137.03151866683
2558,171978.2425451935
2559,126768.63381372539
2560,126107.13078018854
2561,116166.26897015673
2562,108338.68765669665
2563,131385.87853456414
2564,173733.418498798
2565,112887.10118863339
2566,159953.17719420773
2567,130199.86013891849
2568,178831.39780513884
2569,179655.19387087118
2570,138322.0615290092
2571,216188.83732170876
2572,177781.32173025102
2573,204909.69362681787
2574,260796.43557143921
2575,123750.48614406133
2576,131712.91986171468
2577,178680
2578,77975.78421192105
2579,65523.775159408004
2580,143112.00762349102
2581,143294.42249029005
2582,117866.29073031567
2583,242821.03450414172
2584,166374.23533945755
2585,216935.9105159976
2586,207438.69066195836
2587,203699.54336361514
2588,125031.75745973547
2589,145142.6755726953
2590,202329.30467101
2591,213517.8954992065
2592,234488.04681519966
2593,238557.2797687623
2594,179577.07842079108
2595,212350.15164609236
2596,282056.1210473501
2597,203678.38553729636
2598,259815.26513191473
2599,427881.68136114615
2600,196181.20376290605
2601,157735.26834302678
2602,114899.93228603626
2603,107271.00186762416
2604,95964.72338474618
2605,118296.28755697707
2606,143511.14057080608
2607,173740.9500589563
2608,196323.33744007343
2609,160533.39119861505
2610,88350.51369248908
2611,158727.21733570602
2612,168580.33390705552
2613,117434.64257006151
2614,123633.13922161028
2615,148919.11512106098
2616,113389.46858581743
2617,206959.33777681223
2618,169540.01721331305
2619,216061.2624330577
2620,187787.90764932678
2621,192753.11233348236
2622,200481.13709844544
2623,251331.09451198726
2624,279852.3781815566
2625,303971.8675573453
2626,174667.38692852197
2627,192256.1174260303
2628,358790.0243388544
2629,504964.84449387813
2630,332807.33216174075
2631,476078.34780653066
2632,358324.7584873146
2633,290494.4304998034
2634,329341.55758967344
2635,155184.551356843
2636,198584.0610337872
2637,157496.55951801676
2638,247640.3243178448
2639,197054.58170689913
2640,152832.61464787304
2641,128318.16195737815
2642,204390.48847027452
2643,135145.61641168286
2644,154840.8570269524
2645,112790.33099624197
2646,107986.66063290619
2647,117059.49632812823
2648,150863.0494074266
2649,144351.66434740383
2650,138778.1872939564
2651,166914.06385306225
2652,357216.40980840346
2653,258552.21533907903
2654,255069.22103643397
2655,320498.30661738676
2656,317741.6558017191
2657,308656.51633117994
2658,265923.2895730551
2659,286669.8129586369
2660,297858.6536072408
2661,314638.3414787268
2662,312794.43358163326
2663,269244.07547327015
2664,278025.44032551366
2665,306259.3060648557
2666,287364.2430001057
2667,188410.99777790633
2668,196537.3983314436
2669,198490.51137347298
2670,284478.99994991574
2671,196537.3983314436
2672,203744.86014425996
2673,212558.369249909
2674,216390.67953533237
2675,188291.78829671902
2676,204179.69760432752
2677,214717.29953743823
2678,267835.35826874914
2679,257124.79096695027
2680,276270.63393141824
2681,361140.78932498663
2682,303967.47172112716
2683,397364.89928814804
2684,289376.88267200417
2685,305948.9627020149
2686,247096.72076794077
2687,264561.2756517683
2688,233562.58045482668
2689,214826.8211269136
2690,368382.1686848711
2691,205873.3934724125
2692,147913.46747393924
2693,209680.3985029207
2694,147442.1056818029
2695,210619.60302666493
2696,202301.61661950438
2697,208484.98058222802
2698,195518.11624629053
2699,191314.5604631341
2700,176717.9058032743
2701,168591.7282970464
2702,131099.88213424286
2703,160718.98927588892
2704,159113.42748858355
2705,116078.51096184275
2706,111778.23049886347
2707,126726.17078534729
2708,119394.57455970337
2709,92023.4764021386
2710,113535.33125051353
2711,262907.57303760026
2712,307926.1751926537
2713,187085.04537165505
2714,176686.73080276992
2715,188295.86951766105
2716,165564.66333442568
2717,179780.42550365836
2718,235063.39382000297
2719,155652.37007256283
2720,171502.9627952375
2721,141417.2152072845
2722,176510.63095035456
2723,153069.58492016277
2724,109979.74814028689
2725,122482.00630599477
2726,130792.2382189166
2727,172854.7805996162
2728,165060.1244631108
2729,150046.09661088162
2730,133719.0866190477
2731,84888.16551439861
2732,104558.05442385029
2733,175671.9369534794
2734,153897.85609574962
